58.78,3144500.0,35.74,492400.0,52.75,1432500.0
58.57,2896500.0,35.79,976900.0,53.65,1791700.0
56.99,4101100.0,34.37,458000.0,54.35,1286200.0
59.47,3132800.0,35.65,342000.0,56.81,913500.0
58.5,3218000.0,34.85,886000.0,54.64,1924400.0
57.4,6188000.0,35.23,784400.0,58.06,2040800.0
60.64,3341300.0,39.24,749800.0,60.9,1367600.0
62.14,3087700.0,40.89,241700.0,63.75,589100.0
61.77,2027300.0,39.98,188100.0,66.55,943000.0
61.04,6177100.0,38.38,317100.0,66.18,629200.0
62.71,6813800.0,38.69,512100.0,69.73,297500.0
64.28,4054700.0,39.59,498700.0,69.81,303800.0
63.11,2967700.0,38.78,371400.0,68.5,1122100.0
61.71,6691800.0,35.81,632700.0,69.52,494600.0
65.85,9359500.0,38.97,459500.0,73.22,1646900.0
62.63,4083800.0,39.03,500500.0,69.85,408700.0
61.23,7274300.0,38.7,1067300.0,69.77,258900.0
57.99,5112300.0,36.28,467800.0,66.89,115200.0
